relative_path,archive_path,local_size_bytes,archive_size_bytes,local_crc32,archive_crc32,status
Signals/DATA B/B70/B70_R6_onlineT.gdf,BCI Database/Signals/DATA B/B70/B70_R6_onlineT.gdf,53757632,53757632,8271ef31,8271ef31,match
Signals/DATA B/B70/classifier_B70.xml,BCI Database/Signals/DATA B/B70/classifier_B70.xml,997,997,e2854267,e2854267,match
Signals/DATA B/B70/csp-spatial-filter_B70.xml,BCI Database/Signals/DATA B/B70/csp-spatial-filter_B70.xml,2533,2533,39a5afa5,39a5afa5,match
Signals/DATA B/B70/frequency-band-selected_B70.xml,BCI Database/Signals/DATA B/B70/frequency-band-selected_B70.xml,577,577,6fe08531,6fe08531,match
Signals/DATA B/B70/frequency-band-selected_B70.xml.csv,BCI Database/Signals/DATA B/B70/frequency-band-selected_B70.xml.csv,14302,14302,9ae1b675,9ae1b675,match
Signals/DATA B/B71/B71_CE_baseline.gdf,BCI Database/Signals/DATA B/B71/B71_CE_baseline.gdf,24527154,24527154,7ee2866f,7ee2866f,match
Signals/DATA B/B71/B71_OE_baseline.gdf,BCI Database/Signals/DATA B/B71/B71_OE_baseline.gdf,24527154,24527154,081ae54d,081ae54d,match
Signals/DATA B/B71/B71_R1_acquisition.gdf,BCI Database/Signals/DATA B/B71/B71_R1_acquisition.gdf,53757632,53757632,33e19819,33e19819,match
Signals/DATA B/B71/B71_R2_acquisition.gdf,BCI Database/Signals/DATA B/B71/B71_R2_acquisition.gdf,53757632,53757632,ae6f72d2,ae6f72d2,match
Signals/DATA B/B71/B71_R3_onlineT.gdf,BCI Database/Signals/DATA B/B71/B71_R3_onlineT.gdf,53757632,53757632,958956bc,958956bc,match
Signals/DATA B/B71/B71_R4_onlineT.gdf,BCI Database/Signals/DATA B/B71/B71_R4_onlineT.gdf,53757632,53757632,3f3fdd60,3f3fdd60,match
Signals/DATA B/B71/B71_R5_onlineT.gdf,BCI Database/Signals/DATA B/B71/B71_R5_onlineT.gdf,53757632,53757632,032fd90c,032fd90c,match
Signals/DATA B/B71/B71_R6_onlineT.gdf,BCI Database/Signals/DATA B/B71/B71_R6_onlineT.gdf,53757632,53757632,25bf7a72,25bf7a72,match
Signals/DATA B/B71/classifier_B71.xml,BCI Database/Signals/DATA B/B71/classifier_B71.xml,997,997,16a73522,16a73522,match
Signals/DATA B/B71/csp-spatial-filter_B71.xml,BCI Database/Signals/DATA B/B71/csp-spatial-filter_B71.xml,2534,2534,05b7d86c,05b7d86c,match
Signals/DATA B/B71/frequency-band-selected_B71-algoOriginal.xml,BCI Database/Signals/DATA B/B71/frequency-band-selected_B71-algoOriginal.xml,577,577,cd65431d,cd65431d,match
Signals/DATA B/B71/frequency-band-selected_B71.xml,BCI Database/Signals/DATA B/B71/frequency-band-selected_B71.xml,577,577,d9e424f7,d9e424f7,match
Signals/DATA B/B71/frequency-band-selected_B71.xml.csv,BCI Database/Signals/DATA B/B71/frequency-band-selected_B71.xml.csv,9012,9012,5d2ee354,5d2ee354,match
Signals/DATA B/B72/B72_CE_baseline.gdf,BCI Database/Signals/DATA B/B72/B72_CE_baseline.gdf,24527154,24527154,0f44b66d,0f44b66d,match
Signals/DATA B/B72/B72_OE_baseline.gdf,BCI Database/Signals/DATA B/B72/B72_OE_baseline.gdf,24527154,24527154,ed187af4,ed187af4,match
Signals/DATA B/B72/B72_R1_acquisition.gdf,BCI Database/Signals/DATA B/B72/B72_R1_acquisition.gdf,53757632,53757632,e4868754,e4868754,match
Signals/DATA B/B72/B72_R2_acquisition.gdf,BCI Database/Signals/DATA B/B72/B72_R2_acquisition.gdf,53757632,53757632,3553f8e8,3553f8e8,match
Signals/DATA B/B72/B72_R3_onlineT.gdf,BCI Database/Signals/DATA B/B72/B72_R3_onlineT.gdf,53757632,53757632,cc47cb52,cc47cb52,match
Signals/DATA B/B72/B72_R4_onlineT.gdf,BCI Database/Signals/DATA B/B72/B72_R4_onlineT.gdf,53757632,53757632,033877e8,033877e8,match
Signals/DATA B/B72/B72_R5_onlineT.gdf,BCI Database/Signals/DATA B/B72/B72_R5_onlineT.gdf,53757632,53757632,35497417,35497417,match
Signals/DATA B/B72/B72_R6_onlineT.gdf,BCI Database/Signals/DATA B/B72/B72_R6_onlineT.gdf,53757632,53757632,2d01eb09,2d01eb09,match
Signals/DATA B/B72/classifier_B72.xml,BCI Database/Signals/DATA B/B72/classifier_B72.xml,995,995,a80fb0dd,a80fb0dd,match
Signals/DATA B/B72/csp-spatial-filter_B72.xml,BCI Database/Signals/DATA B/B72/csp-spatial-filter_B72.xml,2530,2530,c428704a,c428704a,match
Signals/DATA B/B72/frequency-band-selected_B72.xml,BCI Database/Signals/DATA B/B72/frequency-band-selected_B72.xml,577,577,b88a57e9,b88a57e9,match
Signals/DATA B/B72/frequency-band-selected_B72.xml.csv,BCI Database/Signals/DATA B/B72/frequency-band-selected_B72.xml.csv,14311,14311,8e920ba9,8e920ba9,match
Signals/DATA B/B73/B73_CE_baseline.gdf,BCI Database/Signals/DATA B/B73/B73_CE_baseline.gdf,24527154,24527154,e3c60a2d,e3c60a2d,match
Signals/DATA B/B73/B73_OE_baseline.gdf,BCI Database/Signals/DATA B/B73/B73_OE_baseline.gdf,24527154,24527154,3159a08c,3159a08c,match
Signals/DATA B/B73/B73_R1_acquisition.gdf,BCI Database/Signals/DATA B/B73/B73_R1_acquisition.gdf,53757632,53757632,13756acd,13756acd,match
Signals/DATA B/B73/B73_R2_acquisition.gdf,BCI Database/Signals/DATA B/B73/B73_R2_acquisition.gdf,53757632,53757632,e9c49bf2,e9c49bf2,match
Signals/DATA B/B73/B73_R3_onlineT.gdf,BCI Database/Signals/DATA B/B73/B73_R3_onlineT.gdf,53757632,53757632,ecdb23d2,ecdb23d2,match
Signals/DATA B/B73/B73_R4_onlineT.gdf,BCI Database/Signals/DATA B/B73/B73_R4_onlineT.gdf,53757632,53757632,d5ea9939,d5ea9939,match
Signals/DATA B/B73/B73_R5_onlineT.gdf,BCI Database/Signals/DATA B/B73/B73_R5_onlineT.gdf,53757632,53757632,5e226e6c,5e226e6c,match
Signals/DATA B/B73/B73_R6_onlineT.gdf,BCI Database/Signals/DATA B/B73/B73_R6_onlineT.gdf,53757632,53757632,74464e93,74464e93,match
Signals/DATA B/B73/classifier_B73.xml,BCI Database/Signals/DATA B/B73/classifier_B73.xml,997,997,47fdfb4f,47fdfb4f,match
Signals/DATA B/B73/csp-spatial-filter_B73.xml,BCI Database/Signals/DATA B/B73/csp-spatial-filter_B73.xml,2528,2528,ba65fbb7,ba65fbb7,match
Signals/DATA B/B73/frequency-band-selected_B73.xml,BCI Database/Signals/DATA B/B73/frequency-band-selected_B73.xml,576,576,c08e5e67,c08e5e67,match
Signals/DATA B/B73/frequency-band-selected_B73.xml.csv,BCI Database/Signals/DATA B/B73/frequency-band-selected_B73.xml.csv,14273,14273,a8318909,a8318909,match
Signals/DATA B/B74/B74_CE_baseline.gdf,BCI Database/Signals/DATA B/B74/B74_CE_baseline.gdf,24527154,24527154,076cbf81,076cbf81,match
Signals/DATA B/B74/B74_OE_baseline.gdf,BCI Database/Signals/DATA B/B74/B74_OE_baseline.gdf,24527154,24527154,1f2306fa,1f2306fa,match
Signals/DATA B/B74/B74_R1_acquisition.gdf,BCI Database/Signals/DATA B/B74/B74_R1_acquisition.gdf,53757632,53757632,55b9c000,55b9c000,match
Signals/DATA B/B74/B74_R2_acquisition.gdf,BCI Database/Signals/DATA B/B74/B74_R2_acquisition.gdf,53757632,53757632,52081a0e,52081a0e,match
Signals/DATA B/B74/B74_R3_onlineT.gdf,BCI Database/Signals/DATA B/B74/B74_R3_onlineT.gdf,53757632,53757632,04e00c8e,04e00c8e,match
Signals/DATA B/B74/B74_R4_onlineT.gdf,BCI Database/Signals/DATA B/B74/B74_R4_onlineT.gdf,53757632,53757632,1a8924ae,1a8924ae,match
Signals/DATA B/B74/B74_R5_onlineT.gdf,BCI Database/Signals/DATA B/B74/B74_R5_onlineT.gdf,53757632,53757632,dd77260a,dd77260a,match
Signals/DATA B/B74/B74_R6_onlineT.gdf,BCI Database/Signals/DATA B/B74/B74_R6_onlineT.gdf,53757632,53757632,ecf98e31,ecf98e31,match
Signals/DATA B/B74/classifier_B74.xml,BCI Database/Signals/DATA B/B74/classifier_B74.xml,998,998,aedfedeb,aedfedeb,match
Signals/DATA B/B74/csp-spatial-filter_B74.xml,BCI Database/Signals/DATA B/B74/csp-spatial-filter_B74.xml,2536,2536,8fd45ec9,8fd45ec9,match
Signals/DATA B/B74/frequency-band-selected_B74-algoOriginal.xml,BCI Database/Signals/DATA B/B74/frequency-band-selected_B74-algoOriginal.xml,576,576,7bca6d31,7bca6d31,match
Signals/DATA B/B74/frequency-band-selected_B74.xml,BCI Database/Signals/DATA B/B74/frequency-band-selected_B74.xml,576,576,540985ed,540985ed,match
Signals/DATA B/B74/frequency-band-selected_B74.xml.csv,BCI Database/Signals/DATA B/B74/frequency-band-selected_B74.xml.csv,8990,8990,cd85dcd8,cd85dcd8,match
Signals/DATA B/B75/B75_CE_baseline.gdf,BCI Database/Signals/DATA B/B75/B75_CE_baseline.gdf,24527154,24527154,3a8416ed,3a8416ed,match
Signals/DATA B/B75/B75_OE_baseline.gdf,BCI Database/Signals/DATA B/B75/B75_OE_baseline.gdf,24527154,24527154,b7164e5f,b7164e5f,match
Signals/DATA B/B75/B75_R1_acquisition.gdf,BCI Database/Signals/DATA B/B75/B75_R1_acquisition.gdf,53757632,53757632,355aa88e,355aa88e,match
Signals/DATA B/B75/B75_R2_acquisition.gdf,BCI Database/Signals/DATA B/B75/B75_R2_acquisition.gdf,53757632,53757632,b2389048,b2389048,match
Signals/DATA B/B75/B75_R3_onlineT.gdf,BCI Database/Signals/DATA B/B75/B75_R3_onlineT.gdf,53757632,53757632,e2afce18,e2afce18,match
Signals/DATA B/B75/B75_R4_onlineT.gdf,BCI Database/Signals/DATA B/B75/B75_R4_onlineT.gdf,53757632,53757632,9438b1f5,9438b1f5,match
Signals/DATA B/B75/B75_R5_onlineT.gdf,BCI Database/Signals/DATA B/B75/B75_R5_onlineT.gdf,53757632,53757632,1f55eba2,1f55eba2,match
Signals/DATA B/B75/B75_R6_onlineT.gdf,BCI Database/Signals/DATA B/B75/B75_R6_onlineT.gdf,53757632,53757632,0a549ade,0a549ade,match
Signals/DATA B/B75/classifier_B75.xml,BCI Database/Signals/DATA B/B75/classifier_B75.xml,995,995,01bc797b,01bc797b,match
Signals/DATA B/B75/csp-spatial-filter_B75.xml,BCI Database/Signals/DATA B/B75/csp-spatial-filter_B75.xml,2531,2531,1794f4d1,1794f4d1,match
Signals/DATA B/B75/frequency-band-selected_B75.xml,BCI Database/Signals/DATA B/B75/frequency-band-selected_B75.xml,576,576,f6621f74,f6621f74,match
Signals/DATA B/B75/frequency-band-selected_B75.xml.csv,BCI Database/Signals/DATA B/B75/frequency-band-selected_B75.xml.csv,9005,9005,173c4aa7,173c4aa7,match
Signals/DATA B/B76/B76_CE_baseline.gdf,BCI Database/Signals/DATA B/B76/B76_CE_baseline.gdf,24527154,24527154,39b5d794,39b5d794,match
Signals/DATA B/B76/B76_OE_baseline.gdf,BCI Database/Signals/DATA B/B76/B76_OE_baseline.gdf,24527154,24527154,9e9defc6,9e9defc6,match
Signals/DATA B/B76/B76_R1_acquisition.gdf,BCI Database/Signals/DATA B/B76/B76_R1_acquisition.gdf,53757632,53757632,ded11049,ded11049,match
Signals/DATA B/B76/B76_R2_acquisition.gdf,BCI Database/Signals/DATA B/B76/B76_R2_acquisition.gdf,53757632,53757632,faf2631c,faf2631c,match
Signals/DATA B/B76/B76_R3_onlineT.gdf,BCI Database/Signals/DATA B/B76/B76_R3_onlineT.gdf,53757632,53757632,9cc84aae,9cc84aae,match
Signals/DATA B/B76/B76_R4_onlineT.gdf,BCI Database/Signals/DATA B/B76/B76_R4_onlineT.gdf,53757632,53757632,8e17f08f,8e17f08f,match
Signals/DATA B/B76/B76_R5_onlineT.gdf,BCI Database/Signals/DATA B/B76/B76_R5_onlineT.gdf,53757632,53757632,f5cc3e76,f5cc3e76,match
Signals/DATA B/B76/B76_R6_onlineT.gdf,BCI Database/Signals/DATA B/B76/B76_R6_onlineT.gdf,53757632,53757632,c0363f15,c0363f15,match
Signals/DATA B/B76/classifier_B76.xml,BCI Database/Signals/DATA B/B76/classifier_B76.xml,997,997,5a5fd066,5a5fd066,match
Signals/DATA B/B76/csp-spatial-filter_B76.xml,BCI Database/Signals/DATA B/B76/csp-spatial-filter_B76.xml,2533,2533,d8eac6db,d8eac6db,match
Signals/DATA B/B76/frequency-band-selected_B76.xml,BCI Database/Signals/DATA B/B76/frequency-band-selected_B76.xml,576,576,0ed82868,0ed82868,match
Signals/DATA B/B76/frequency-band-selected_B76.xml.csv,BCI Database/Signals/DATA B/B76/frequency-band-selected_B76.xml.csv,14255,14255,20904da8,20904da8,match
Signals/DATA B/B77/B77_CE_baseline.gdf,BCI Database/Signals/DATA B/B77/B77_CE_baseline.gdf,24527154,24527154,3e787881,3e787881,match
Signals/DATA B/B77/B77_OE_baseline.gdf,BCI Database/Signals/DATA B/B77/B77_OE_baseline.gdf,24527154,24527154,a782330d,a782330d,match
Signals/DATA B/B77/B77_R1_acquisition.gdf,BCI Database/Signals/DATA B/B77/B77_R1_acquisition.gdf,53757632,53757632,76708057,76708057,match
Signals/DATA B/B77/B77_R2_acquisition.gdf,BCI Database/Signals/DATA B/B77/B77_R2_acquisition.gdf,53757632,53757632,588a4ca9,588a4ca9,match
Signals/DATA B/B77/B77_R3_onlineT.gdf,BCI Database/Signals/DATA B/B77/B77_R3_onlineT.gdf,53757632,53757632,6ba96ea0,6ba96ea0,match
Signals/DATA B/B77/B77_R4_onlineT.gdf,BCI Database/Signals/DATA B/B77/B77_R4_onlineT.gdf,53757632,53757632,b59cf48c,b59cf48c,match
Signals/DATA B/B77/B77_R5_onlineT.gdf,BCI Database/Signals/DATA B/B77/B77_R5_onlineT.gdf,53757632,53757632,92f0b3f6,92f0b3f6,match
Signals/DATA B/B77/B77_R6_onlineT.gdf,BCI Database/Signals/DATA B/B77/B77_R6_onlineT.gdf,53757632,53757632,48fae78a,48fae78a,match
Signals/DATA B/B77/classifier_B77.xml,BCI Database/Signals/DATA B/B77/classifier_B77.xml,995,995,e50e96d5,e50e96d5,match
Signals/DATA B/B77/csp-spatial-filter_B77.xml,BCI Database/Signals/DATA B/B77/csp-spatial-filter_B77.xml,2533,2533,bfe9652e,bfe9652e,match
Signals/DATA B/B77/frequency-band-selected_B77.xml,BCI Database/Signals/DATA B/B77/frequency-band-selected_B77.xml,576,576,5e72e70f,5e72e70f,match
Signals/DATA B/B77/frequency-band-selected_B77.xml.csv,BCI Database/Signals/DATA B/B77/frequency-band-selected_B77.xml.csv,14312,14312,cdaaaee5,cdaaaee5,match
Signals/DATA B/B78/B78_CE_baseline.gdf,BCI Database/Signals/DATA B/B78/B78_CE_baseline.gdf,24527154,24527154,2c613625,2c613625,match
Signals/DATA B/B78/B78_OE_baseline.gdf,BCI Database/Signals/DATA B/B78/B78_OE_baseline.gdf,24527154,24527154,405c33e9,405c33e9,match
Signals/DATA B/B78/B78_R1_acquisition.gdf,BCI Database/Signals/DATA B/B78/B78_R1_acquisition.gdf,53757632,53757632,5a319bab,5a319bab,match
Signals/DATA B/B78/B78_R2_acquisition.gdf,BCI Database/Signals/DATA B/B78/B78_R2_acquisition.gdf,53757632,53757632,003a8b71,003a8b71,match
Signals/DATA B/B78/B78_R3_onlineT.gdf,BCI Database/Signals/DATA B/B78/B78_R3_onlineT.gdf,53757632,53757632,6f157f7f,6f157f7f,match
Signals/DATA B/B78/B78_R4_onlineT.gdf,BCI Database/Signals/DATA B/B78/B78_R4_onlineT.gdf,53757632,53757632,8940dd79,8940dd79,match
Signals/DATA B/B78/B78_R5_onlineT.gdf,BCI Database/Signals/DATA B/B78/B78_R5_onlineT.gdf,53757632,53757632,87d1f12e,87d1f12e,match
Signals/DATA B/B78/B78_R6_onlineT.gdf,BCI Database/Signals/DATA B/B78/B78_R6_onlineT.gdf,53757632,53757632,98d25119,98d25119,match
Signals/DATA B/B78/classifier_B78.xml,BCI Database/Signals/DATA B/B78/classifier_B78.xml,994,994,707d48e2,707d48e2,match
Signals/DATA B/B78/csp-spatial-filter_B78.xml,BCI Database/Signals/DATA B/B78/csp-spatial-filter_B78.xml,2537,2537,d96ad459,d96ad459,match
Signals/DATA B/B78/frequency-band-selected_B78.xml,BCI Database/Signals/DATA B/B78/frequency-band-selected_B78.xml,576,576,04a02978,04a02978,match
Signals/DATA B/B78/frequency-band-selected_B78.xml.csv,BCI Database/Signals/DATA B/B78/frequency-band-selected_B78.xml.csv,14293,14293,d1a059dc,d1a059dc,match
Signals/DATA B/B79/B79_CE_baseline.gdf,BCI Database/Signals/DATA B/B79/B79_CE_baseline.gdf,24527154,24527154,13438d24,13438d24,match
Signals/DATA B/B79/B79_OE_baseline.gdf,BCI Database/Signals/DATA B/B79/B79_OE_baseline.gdf,24527154,24527154,3a93df06,3a93df06,match
Signals/DATA B/B79/B79_R1_acquisition.gdf,BCI Database/Signals/DATA B/B79/B79_R1_acquisition.gdf,53757632,53757632,64e77155,64e77155,match
Signals/DATA B/B79/B79_R2_acquisition.gdf,BCI Database/Signals/DATA B/B79/B79_R2_acquisition.gdf,53757632,53757632,43a28111,43a28111,match
Signals/DATA B/B79/B79_R3_onlineT.gdf,BCI Database/Signals/DATA B/B79/B79_R3_onlineT.gdf,53757632,53757632,2aadc1d4,2aadc1d4,match
Signals/DATA B/B79/B79_R4_onlineT.gdf,BCI Database/Signals/DATA B/B79/B79_R4_onlineT.gdf,53757632,53757632,0233c1d3,0233c1d3,match
Signals/DATA B/B79/B79_R5_onlineT.gdf,BCI Database/Signals/DATA B/B79/B79_R5_onlineT.gdf,53757632,53757632,ae60e0f2,ae60e0f2,match
Signals/DATA B/B79/B79_R6_onlineT.gdf,BCI Database/Signals/DATA B/B79/B79_R6_onlineT.gdf,53757632,53757632,7e8c8000,7e8c8000,match
Signals/DATA B/B79/classifier_B79.xml,BCI Database/Signals/DATA B/B79/classifier_B79.xml,996,996,123b23aa,123b23aa,match
Signals/DATA B/B79/csp-spatial-filter_B79.xml,BCI Database/Signals/DATA B/B79/csp-spatial-filter_B79.xml,2527,2527,6aa325b7,6aa325b7,match
Signals/DATA B/B79/frequency-band-selected_B79.xml,BCI Database/Signals/DATA B/B79/frequency-band-selected_B79.xml,576,576,7ea52998,7ea52998,match
Signals/DATA B/B79/frequency-band-selected_B79.xml.csv,BCI Database/Signals/DATA B/B79/frequency-band-selected_B79.xml.csv,14236,14236,901e695f,901e695f,match
Signals/DATA B/B80/B80_CE_baseline.gdf,BCI Database/Signals/DATA B/B80/B80_CE_baseline.gdf,24527154,24527154,bcb17481,bcb17481,match
Signals/DATA B/B80/B80_OE_baseline.gdf,BCI Database/Signals/DATA B/B80/B80_OE_baseline.gdf,24527154,24527154,03948f7f,03948f7f,match
Signals/DATA B/B80/B80_R1_acquisition.gdf,BCI Database/Signals/DATA B/B80/B80_R1_acquisition.gdf,53757632,53757632,25d0a2c9,25d0a2c9,match
Signals/DATA B/B80/B80_R2_acquisition.gdf,BCI Database/Signals/DATA B/B80/B80_R2_acquisition.gdf,53757632,53757632,3150bf14,3150bf14,match
Signals/DATA B/B80/B80_R3_onlineT.gdf,BCI Database/Signals/DATA B/B80/B80_R3_onlineT.gdf,53757632,53757632,b34f2e99,b34f2e99,match
Signals/DATA B/B80/B80_R4_onlineT.gdf,BCI Database/Signals/DATA B/B80/B80_R4_onlineT.gdf,53757632,53757632,46df65fd,46df65fd,match
Signals/DATA B/B80/B80_R5_onlineT.gdf,BCI Database/Signals/DATA B/B80/B80_R5_onlineT.gdf,53757632,53757632,6b2fb449,6b2fb449,match
Signals/DATA B/B80/B80_R6_onlineT.gdf,BCI Database/Signals/DATA B/B80/B80_R6_onlineT.gdf,53757632,53757632,9bafaf1c,9bafaf1c,match
Signals/DATA B/B80/classifier_B80.xml,BCI Database/Signals/DATA B/B80/classifier_B80.xml,995,995,f4b10000,f4b10000,match
Signals/DATA B/B80/csp-spatial-filter_B80.xml,BCI Database/Signals/DATA B/B80/csp-spatial-filter_B80.xml,2533,2533,8a59e7a1,8a59e7a1,match
Signals/DATA B/B80/frequency-band-selected_B80-algoOriginal.xml,BCI Database/Signals/DATA B/B80/frequency-band-selected_B80-algoOriginal.xml,577,577,93faadb8,93faadb8,match
Signals/DATA B/B80/frequency-band-selected_B80.xml,BCI Database/Signals/DATA B/B80/frequency-band-selected_B80.xml,576,576,1aa41e2f,1aa41e2f,match
Signals/DATA B/B80/frequency-band-selected_B80.xml.csv,BCI Database/Signals/DATA B/B80/frequency-band-selected_B80.xml.csv,9012,9012,969e10df,969e10df,match
Signals/DATA B/B81/B81_CE_baseline.gdf,BCI Database/Signals/DATA B/B81/B81_CE_baseline.gdf,24527154,24527154,a0b8e35d,a0b8e35d,match
Signals/DATA B/B81/B81_OE_baseline.gdf,BCI Database/Signals/DATA B/B81/B81_OE_baseline.gdf,24527154,24527154,93299e4e,93299e4e,match
Signals/DATA B/B81/B81_R1_acquisition.gdf,BCI Database/Signals/DATA B/B81/B81_R1_acquisition.gdf,53757632,53757632,2547a60d,2547a60d,match
Signals/DATA B/B81/B81_R2_acquisition.gdf,BCI Database/Signals/DATA B/B81/B81_R2_acquisition.gdf,53757632,53757632,03b3551b,03b3551b,match
Signals/DATA B/B81/B81_R3_onlineT.gdf,BCI Database/Signals/DATA B/B81/B81_R3_onlineT.gdf,53757632,53757632,cc9b3609,cc9b3609,match
Signals/DATA B/B81/B81_R4_onlineT.gdf,BCI Database/Signals/DATA B/B81/B81_R4_onlineT.gdf,53757632,53757632,88501c2a,88501c2a,match
Signals/DATA B/B81/B81_R5_onlineT.gdf,BCI Database/Signals/DATA B/B81/B81_R5_onlineT.gdf,53757632,53757632,980a953b,980a953b,match
Signals/DATA B/B81/B81_R6_onlineT.gdf,BCI Database/Signals/DATA B/B81/B81_R6_onlineT.gdf,53757632,53757632,2e6cdd72,2e6cdd72,match
Signals/DATA B/B81/classifier_B81.xml,BCI Database/Signals/DATA B/B81/classifier_B81.xml,995,995,c4829ea4,c4829ea4,match
Signals/DATA B/B81/csp-spatial-filter_B81.xml,BCI Database/Signals/DATA B/B81/csp-spatial-filter_B81.xml,2535,2535,f79eb057,f79eb057,match
Signals/DATA B/B81/frequency-band-selected_B81.xml,BCI Database/Signals/DATA B/B81/frequency-band-selected_B81.xml,577,577,10206686,10206686,match
Signals/DATA B/B81/frequency-band-selected_B81.xml.csv,BCI Database/Signals/DATA B/B81/frequency-band-selected_B81.xml.csv,14318,14318,77d0884a,77d0884a,match
Signals/DATA C/C82/C82_CE_baseline.gdf,BCI Database/Signals/DATA C/C82/C82_CE_baseline.gdf,24527154,24527154,9329751c,9329751c,match
Signals/DATA C/C82/C82_OE_baseline.gdf,BCI Database/Signals/DATA C/C82/C82_OE_baseline.gdf,24527154,24527154,a7a09860,a7a09860,match
Signals/DATA C/C82/C82_R1_acquisition.gdf,BCI Database/Signals/DATA C/C82/C82_R1_acquisition.gdf,53757632,53757632,ee3da254,ee3da254,match
Signals/DATA C/C82/C82_R2_acquisition.gdf,BCI Database/Signals/DATA C/C82/C82_R2_acquisition.gdf,53757632,53757632,86cd0097,86cd0097,match
Signals/DATA C/C82/C82_R3_onlineT.gdf,BCI Database/Signals/DATA C/C82/C82_R3_onlineT.gdf,53757632,53757632,214f3db4,214f3db4,match
Signals/DATA C/C82/C82_R4_onlineT.gdf,BCI Database/Signals/DATA C/C82/C82_R4_onlineT.gdf,53757632,53757632,c8c95044,c8c95044,match
Signals/DATA C/C82/C82_R5_onlineT.gdf,BCI Database/Signals/DATA C/C82/C82_R5_onlineT.gdf,53757632,53757632,5ed8ab4e,5ed8ab4e,match
Signals/DATA C/C82/C82_R6_onlineT.gdf,BCI Database/Signals/DATA C/C82/C82_R6_onlineT.gdf,53757632,53757632,5970d9b7,5970d9b7,match
Signals/DATA C/C82/classifier-C82.xml,BCI Database/Signals/DATA C/C82/classifier-C82.xml,995,995,ea167cbb,ea167cbb,match
Signals/DATA C/C82/csp-spatial-filter-C82.xml,BCI Database/Signals/DATA C/C82/csp-spatial-filter-C82.xml,2530,2530,212a5843,212a5843,match
Signals/DATA C/C82/frequency-band-selected-C82.xml,BCI Database/Signals/DATA C/C82/frequency-band-selected-C82.xml,576,576,324f0b99,324f0b99,match
Signals/DATA C/C82/frequency-band-selected-C82.xml.csv,BCI Database/Signals/DATA C/C82/frequency-band-selected-C82.xml.csv,9019,9019,cdce9714,cdce9714,match
Signals/DATA C/C83/C83_CE_baseline.gdf,BCI Database/Signals/DATA C/C83/C83_CE_baseline.gdf,24584498,24584498,7eec8da1,7eec8da1,match
Signals/DATA C/C83/C83_OE_baseline.gdf,BCI Database/Signals/DATA C/C83/C83_OE_baseline.gdf,24576306,24576306,f9c05fc6,f9c05fc6,match
Signals/DATA C/C83/C83_R1_acquisition.gdf,BCI Database/Signals/DATA C/C83/C83_R1_acquisition.gdf,59156160,59156160,fbce554a,fbce554a,match
Signals/DATA C/C83/C83_R2_acquisition.gdf,BCI Database/Signals/DATA C/C83/C83_R2_acquisition.gdf,59156160,59156160,74bb410c,74bb410c,match
Signals/DATA C/C83/C83_R3_onlineT.gdf,BCI Database/Signals/DATA C/C83/C83_R3_onlineT.gdf,59156166,59156166,c5e96f41,c5e96f41,match
Signals/DATA C/C83/C83_R4_onlineT.gdf,BCI Database/Signals/DATA C/C83/C83_R4_onlineT.gdf,59156166,59156166,da837d08,da837d08,match
Signals/DATA C/C83/C83_R5_onlineT.gdf,BCI Database/Signals/DATA C/C83/C83_R5_onlineT.gdf,59156166,59156166,58b9981b,58b9981b,match
Signals/DATA C/C83/C83_R6_onlineT.gdf,BCI Database/Signals/DATA C/C83/C83_R6_onlineT.gdf,59156166,59156166,c4dda8c6,c4dda8c6,match
Signals/DATA C/C84/C84_CE_baseline.gdf,BCI Database/Signals/DATA C/C84/C84_CE_baseline.gdf,24527154,24527154,a382620c,a382620c,match
Signals/DATA C/C84/C84_OE_baseline.gdf,BCI Database/Signals/DATA C/C84/C84_OE_baseline.gdf,24527154,24527154,cb72ed49,cb72ed49,match
Signals/DATA C/C84/C84_R1_acquisition.gdf,BCI Database/Signals/DATA C/C84/C84_R1_acquisition.gdf,53757632,53757632,d375e467,d375e467,match
Signals/DATA C/C84/C84_R2_acquisition.gdf,BCI Database/Signals/DATA C/C84/C84_R2_acquisition.gdf,53757632,53757632,42d44776,42d44776,match
Signals/DATA C/C84/C84_R3_onlineT.gdf,BCI Database/Signals/DATA C/C84/C84_R3_onlineT.gdf,53757632,53757632,462627f4,462627f4,match
Signals/DATA C/C84/C84_R4_onlineT.gdf,BCI Database/Signals/DATA C/C84/C84_R4_onlineT.gdf,53757632,53757632,baffd6d5,baffd6d5,match
Signals/DATA C/C84/C84_R5_onlineT.gdf,BCI Database/Signals/DATA C/C84/C84_R5_onlineT.gdf,53757632,53757632,0e1cd5c8,0e1cd5c8,match
Signals/DATA C/C84/C84_R6_onlineT.gdf,BCI Database/Signals/DATA C/C84/C84_R6_onlineT.gdf,53757632,53757632,b5703653,b5703653,match
Signals/DATA C/C84/classifier-C84.xml,BCI Database/Signals/DATA C/C84/classifier-C84.xml,998,998,2353cf01,2353cf01,match
Signals/DATA C/C84/csp-spatial-filter-C84.xml,BCI Database/Signals/DATA C/C84/csp-spatial-filter-C84.xml,2537,2537,5311972a,5311972a,match
Signals/DATA C/C84/frequency-band-selected-C84.xml,BCI Database/Signals/DATA C/C84/frequency-band-selected-C84.xml,576,576,89a2fcc3,89a2fcc3,match
